case_id,happened_at,address,type,desc,lat,long
201600014232-1,03/09/2016 21:54:00,4600 E MAIN ST,Theft,LARCENY $250 TO $500=M-SHOPLIFTING,35.922278,-89.829175
201600014232-2,03/09/2016 21:54:00,4600 E MAIN ST,Property Crime,TRESPASS OF REAL PROPERTY,35.922278,-89.829175
201600014230-1,03/09/2016 21:30:00,1400 W MAIN ST,Theft,SHOPLIFTING (MISD),36.732081,-108.226405
201600014228-1,03/09/2016 21:17:00,300 AIRPORT DR,Liquor,LIQUOR LAW VIOLATIONS,36.732147,-108.220364
201640000008521,03/09/2016 20:26:12,1 RD 5769,Disorder,Loud Noise,36.707342,-108.125227
201600014216-1,03/09/2016 19:41:00,1000 HALL PL,Assault,ASSAULT B,34.234004,-88.956632
201600018274-1,03/09/2016 16:57:00,4900 E MAIN ST,Theft,SHOPLIFTING (MISD),40.348231,-75.270918
201600014170-1,03/09/2016 16:11:00,2100 N TUCKER Ave,Theft from Vehicle,LARCENY $500 TO $2500=4F-FROM MOTORVEHICLE,36.749729,-108.177788
201600014157-4,03/09/2016 15:26:00,500 N WALL Ave,Property Crime,DESTRUCTION/DAMAGE/VANDALISM (MISD),36.733961,-108.204134
201600014157-3,03/09/2016 15:26:00,500 N WALL Ave,Assault,SIMPLE-ASSLT/BATT(OTH ASSLTS/NOTAGGRAVATED),36.733961,-108.204134
201600014157-1,03/09/2016 15:26:00,500 N WALL Ave,Assault,ASSLT/BATT-OTHER DANGEROUS WEAPON,36.733961,-108.204134
201600014151-3,03/09/2016 14:59:00,N SULLIVAN Ave & E 27TH ST,Drugs,DRUG/NARCOTIC VIOLATIONS,36.761826,-108.18693
201600014151-2,03/09/2016 14:59:00,N SULLIVAN Ave & E 27TH ST,Drugs,DRUG EQUIPMENT VIOLATIONS,36.761826,-108.18693
201600014142-1,03/09/2016 14:35:00,1400 CHERRY LN,Disorder,RESISTING/EVADING/OR OBSTRUCTING,36.743971,-108.183151
201600014131-1,03/09/2016 13:41:00,400 SCOTT Ave,Theft,LARCENY - UNDER $50,36.732868,-108.188982
201600014103-1,03/09/2016 11:51:00,900 FARMINGTON Ave,Liquor,LIQUOR LAW VIOLATIONS,36.738445,-108.179821
201600014089-4,03/09/2016 10:54:00,CORTLAND DR & BLOOMFIELD HY,Drugs,DRUG EQUIPMENT VIOLATIONS,36.721058,-108.185897
201600014089-3,03/09/2016 10:54:00,CORTLAND DR & BLOOMFIELD HY,Disorder,RESISTING/EVADING/OR OBSTRUCTING,36.721058,-108.185897
201600014089-2,03/09/2016 10:54:00,CORTLAND DR & BLOOMFIELD HY,Liquor,LIQUOR LAW VIOLATIONS,36.721058,-108.185897
201600014082-2,03/09/2016 10:01:00,S BROWNING & BLOOMFIELD HY,Drugs,DRUG EQUIPMENT VIOLATIONS,36.7304,-108.2089
201600014082-1,03/09/2016 10:01:00,S BROWNING & BLOOMFIELD HY,Disorder,DISORDERLY CONDUCT,36.7304,-108.2089
201600014068-2,03/09/2016 08:51:00,3300 E MAIN ST,Theft,FRAUD-CREDIT CARD/AUTOMATIC TELLERMACHINE,36.748127,-108.161725
201600014068-1,03/09/2016 08:51:00,3300 E MAIN ST,Theft,FRAUD-CREDIT CARD/AUTOMATIC TELLERMACHINE,36.748127,-108.161725
201640000008427,03/09/2016 08:03:24,1 RD 3935,Property Crime,Graffiti Damage,36.7304,-108.2089
201600014030-1,03/08/2016 20:53:00,1800 E MURRAY DR,Assault,ASSLT/BATT-OTHER DANGEROUS WEAPON,36.719726,-108.18518
201600014004-2,03/08/2016 18:33:00,1100 W APACHE ST,Assault,"ASSLT/BATT-HANDS, FISTS, FEET, ETC",36.733871,-108.224784
201600014004-1,03/08/2016 18:33:00,1100 W APACHE ST,Assault,"ASSLT/BATT-HANDS, FISTS, FEET, ETC",36.733871,-108.224784
201600013994-1,03/08/2016 18:01:00,2500 BLOOMFIELD HY,Assault,SIMPLE-ASSLT/BATT(OTH ASSLTS/NOTAGGRAVATED),36.719372,-108.175626
201600013982-1,03/08/2016 16:59:00,3000 E MAIN ST,Theft,SHOPLIFTING (MISD),40.347977,-75.271165
201600013979-1,03/08/2016 16:27:00,200 N LORENA Ave,Theft from Vehicle,LARCENY 250 TO 2500-FROM MOTOR VEHICLE,36.730313,-108.211823
201600013959-1,03/08/2016 15:14:00,4300 WINDSOR DR,Theft,FALSE PRETENSES/SWINDLE/CONFIDENCE,36.76873,-108.153343
201600013940-1,03/08/2016 13:27:00,900 MUNICIPAL DR,Theft,FALSE PRETENSES/SWINDLE/CONFIDENCE,36.739043,-108.215825
201600013939-1,03/08/2016 13:23:00,100 W MAIN ST,Property Crime,TRESPASS OF REAL PROPERTY,36.729093,-108.205487
201600013922-1,03/08/2016 12:23:00,500 E BROADWAY,Liquor,LIQUOR LAW VIOLATIONS,36.7304,-108.2089
201600013920-1,03/08/2016 11:57:00,S IVIE Ave & E ANIMAS,Liquor,LIQUOR LAW VIOLATIONS,36.723594,-108.193676
201600013713-1,03/08/2016 11:04:00,2200 SUNSET Ave,Drugs,DRUG/NARCOTIC VIOLATION,36.749942,-108.204542
201600013713-2,03/08/2016 11:04:00,2200 SUNSET Ave,Drugs,DRUG EQUIPMENT VIOLATIONS,36.749942,-108.204542
201600013908-2,03/08/2016 10:23:00,1200 S MONTEREY Ave,Liquor,LIQUOR LAW VIOLATIONS,36.719449,-108.200085
201600013878-1,03/08/2016 06:23:00,800 W MAIN ST,Property Crime,TRESPASS OF REAL PROPERTY,36.729496,-108.218586
201600013870-2,03/08/2016 00:58:00,E BROADWAY & S BUTLER,Drugs,DRUG EQUIPMENT VIOLATIONS,36.728931,-108.192617
201600013870-1,03/08/2016 00:58:00,E BROADWAY & S BUTLER,Drugs,DRUG/NARCOTIC VIOLATION,36.728931,-108.192617
201640000008296,03/08/2016 00:33:46,800 ANDREA DR,Assault,Battery Report,36.725315,-108.135048
201640000008277,03/07/2016 20:26:24,800 ANDREA DR,Drugs,Narcotics Violation,36.725315,-108.135048
201600013835-1,03/07/2016 20:04:00,600 E 20TH ST,Theft,SHOPLIFTING (MISD),36.748955,-108.198494
201600013812-1,03/07/2016 17:58:00,200 E BROADWAY,Liquor,LIQUOR LAW VIOLATIONS,41.649875,-87.028903
201600013792-1,03/07/2016 16:19:00,SOUTHSIDE RIVER RD & COY Ave,Assault,SIMPLE-ASSLT/BATT(OTH ASSLTS/NOTAGGRAVATED),36.726095,-108.183415
201600013790-1,03/07/2016 16:17:00,4600 E MAIN ST,Theft,EMBEZZLEMENT,35.922278,-89.829175
201600013789-1,03/07/2016 16:11:00,2600 HIGHLAND PL,Theft,LARCENY - UNDER $50,28.038388,-82.128673
201600013782-1,03/07/2016 15:53:00,700 W ANIMAS,Assault,SIMPLE-ASSLT/BATT(OTH ASSLTS/NOTAGGRAVATED),36.7304,-108.2089
201600013776-1,03/07/2016 15:35:00,700 S MILLER Ave,Liquor,LIQUOR LAW VIOLATIONS,36.721737,-108.202162
201600013768-1,03/07/2016 14:53:00,500 W 24TH ST,Breaking & Entering,BURG-RESIDENCE-UNLAWFUL-DAY,44.959114,-93.285484
201600013759-3,03/07/2016 14:19:00,1400 W MAIN ST,Drugs,DRUG EQUIPMENT VIOLATIONS,36.732081,-108.226405
201600013759-2,03/07/2016 14:19:00,1400 W MAIN ST,Property Crime,TRESPASS OF REAL PROPERTY,36.732081,-108.226405
201600013750-1,03/07/2016 13:43:00,4700 BARCELONA CT,Assault,ASSLT/BATT-OTHER DANGEROUS WEAPON,36.722126,-108.147532
201600013745-1,03/07/2016 13:25:00,900 GLADE LN,Disorder,DISORDERLY CONDUCT,36.732147,-108.220364
201600013741-2,03/07/2016 13:01:00,4600 E MAIN ST,Property Crime,TRESPASS OF REAL PROPERTY,35.922278,-89.829175
201600013741-1,03/07/2016 13:01:00,4600 E MAIN ST,Theft,SHOPLIFTING (MISD),35.922278,-89.829175
201640000008215,03/07/2016 12:27:09,800 ANDREA DR,Assault,Battery Report,36.725315,-108.135048
201600013714-1,03/07/2016 11:04:00,2200 SUNSET Ave,Drugs,DRUG EQUIPMENT VIOLATIONS,36.749942,-108.204542
201600013702-1,03/07/2016 10:00:00,700 TAMARACK ST,Theft of Vehicle,MOTOR VEHICLE THEFT,36.715229,-108.197716
201600013698-1,03/07/2016 09:32:00,600 E 20TH ST,Theft,SHOPLIFTING (MISD),36.748955,-108.198494
201600013697-1,03/07/2016 09:28:00,2100 CAMINO RIO,Theft,LARCENY $500 TO $2500=4F-ALL OTHER,36.7304,-108.2089
201600013696-1,03/07/2016 09:25:00,1400 W MAIN ST,Theft,FALSE PRETENSES/SWINDLE/CONFIDENCE,36.732081,-108.226405
201640000008153,03/06/2016 21:56:56,800 W MAPLE ST,Assault with Deadly Weapon,Shooting Victim,36.724709,-108.216881
201600013657-1,03/06/2016 21:27:00,1400 CHERRY LN,Assault,ASSLT/BATT-FIREARM,36.743971,-108.183151
201640000008146,03/06/2016 20:50:15,600 W BROADWAY ST,Drugs,Narcotics Violation,36.728047,-108.210581
201600013641-1,03/06/2016 18:30:00,100 N BEHREND,Assault,ASSLT/BATT-OTHER DANGEROUS WEAPON,36.729052,-108.207993
201640000008120,03/06/2016 17:38:18,800 ANDREA DR,Assault,Battery Report,36.725315,-108.135048
201600013632-2,03/06/2016 17:32:00,300 AIRPORT DR,Disorder,DISORDERLY CONDUCT,36.732147,-108.220364
201600013632-1,03/06/2016 17:32:00,300 AIRPORT DR,Assault,SIMPLE-ASSLT/BATT(OTH ASSLTS/NOTAGGRAVATED),36.732147,-108.220364
201600013630-1,03/06/2016 17:18:00,600 GLADE RD,Assault,SIMPLE-ASSLT/BATT(OTH ASSLTS/NOTAGGRAVATED),36.744561,-108.211785
201600013630-2,03/06/2016 17:18:00,600 GLADE RD,Disorder,RESISTING/EVADING/OR OBSTRUCTING,36.744561,-108.211785
201600013617-1,03/06/2016 16:20:00,1400 W MAIN ST,Property Crime,TRESPASS OF REAL PROPERTY,36.732081,-108.226405
201600013617-2,03/06/2016 16:20:00,1400 W MAIN ST,Liquor,LIQUOR LAW VIOLATIONS,36.732081,-108.226405
201600013612-2,03/06/2016 15:11:00,1800 HUTTON Ave,Drugs,DRUG EQUIPMENT VIOLATIONS,36.7304,-108.2089
201600013612-1,03/06/2016 15:11:00,1800 HUTTON Ave,Liquor,LIQUOR LAW VIOLATIONS,36.7304,-108.2089
201600013603-2,03/06/2016 14:49:00,2500 E 16TH ST,Assault,SIMPLE-ASSLT/BATT(OTH ASSLTS/NOTAGGRAVATED),36.745399,-108.172989
201600013603-1,03/06/2016 14:49:00,2500 E 16TH ST,Assault,"ASSLT/BATT-HANDS, FISTS, FEET, ETC",36.745399,-108.172989
201600013577-1,03/06/2016 11:49:00,2700 W APACHE ST,Property Crime,DESTRUCTION/DAMAGE/VANDALISM (MISD),36.733568,-108.243402
201600013562-1,03/06/2016 10:08:00,4700 GILA ST,Property Crime,DESTRUCTION/DAMAGE/VANDALISM (MISD),36.758807,-108.151303
201600013550-1,03/06/2016 06:24:00,2300 E 17TH ST,Theft,LARCENY/FIREARM,36.74604,-108.178352
201600013536-1,03/06/2016 01:02:00,300 W MAIN ST,Liquor,LIQUOR LAW VIOLATIONS,36.729046,-108.208535
201600013524-2,03/05/2016 23:16:00,600 E BROADWAY,Property Crime,DESTRUCTION/DAMAGE/VANDALISM (MISD),36.728931,-108.192617
201600013508-3,03/05/2016 21:34:00,E MAIN ST & N TUCKER Ave,Drugs,DRUG EQUIPMENT VIOLATIONS,28.045955,-81.91613
201600013480-2,03/05/2016 19:30:00,1900 N DUSTIN Ave,Liquor,LIQUOR LAW VIOLATIONS,36.747715,-108.20228
201600013480-3,03/05/2016 19:30:00,1900 N DUSTIN Ave,Liquor,LIQUOR LAW VIOLATIONS,36.747715,-108.20228
201600013466-1,03/05/2016 18:35:00,2000 TROY KING,Assault,ASSAULT B,36.7304,-108.2089
201600013461-3,03/05/2016 18:15:00,800 E MAIN ST,Disorder,RESISTING/EVADING/OR OBSTRUCTING,36.733502,-108.192554
201600013461-2,03/05/2016 18:15:00,800 E MAIN ST,Assault,"ASSLT/BATT-HANDS, FISTS, FEET, ETC",36.733502,-108.192554
201600013461-4,03/05/2016 18:15:00,800 E MAIN ST,Disorder,DISORDERLY CONDUCT,36.733502,-108.192554
201600013461-1,03/05/2016 18:15:00,800 E MAIN ST,Assault,"ASSLT/BATT-HANDS, FISTS, FEET, ETC",36.733502,-108.192554
201640000008023,03/05/2016 18:05:34,2500 BLOOMFIELD HWY,Disorder,Disturbance,36.719372,-108.175626
201600013421-1,03/05/2016 16:35:00,600 W MAIN ST,Property Crime,DESTRUCTION/DAMAGE/VANDALISM (FELONY),36.729019,-108.211778
201600013420-1,03/05/2016 16:34:00,700 W MAIN ST,Property Crime,TRESPASS OF REAL PROPERTY,36.72934,-108.214708
201600013403-1,03/05/2016 15:23:00,600 E 20TH ST,Theft,SHOPLIFTING (MISD),36.748955,-108.198494
201600013402-1,03/05/2016 15:19:00,600 E 20TH ST,Theft,SHOPLIFTING (MISD),36.748955,-108.198494
201600013388-1,03/05/2016 14:17:00,500 SCOTT Ave,Liquor,LIQUOR LAW VIOLATIONS,36.731381,-108.189151
201600013355-2,03/05/2016 12:12:00,1 ST & MUNICIPAL DR,Drugs,DRUG EQUIPMENT VIOLATIONS,36.7304,-108.2089
201600013355-3,03/05/2016 12:12:00,1 ST & MUNICIPAL DR,Liquor,LIQUOR LAW VIOLATIONS,36.7304,-108.2089
201600013355-1,03/05/2016 12:12:00,1 ST & MUNICIPAL DR,Liquor,LIQUOR LAW VIOLATIONS,36.7304,-108.2089
201600013324-1,03/05/2016 08:48:00,100 E APACHE ST,Property Crime,DESTRUCTION/DAMAGE/VANDALISM (FELONY),36.733962,-108.20522
201640000007963,03/05/2016 08:38:01,800 ANDREA DR,Assault,Battery Report,36.725315,-108.135048
201600013287-2,03/05/2016 00:37:00,100 E APACHE ST,Property Crime,DESTRUCTION/DAMAGE/VANDALISM (MISD),36.733962,-108.20522
201600013287-1,03/05/2016 00:37:00,100 E APACHE ST,Assault,SIMPLE-ASSLT/BATT(OTH ASSLTS/NOTAGGRAVATED),36.733962,-108.20522
201600013284-2,03/05/2016 00:13:00,300 W UTE ST,Theft of Vehicle,MOTOR VEHICLE THEFT,36.741228,-108.207277
201600013284-1,03/05/2016 00:13:00,300 W UTE ST,Theft of Vehicle,MOTOR VEHICLE THEFT,36.741228,-108.207277
201600013054-1,03/04/2016 23:19:00,300 N AUBURN Ave,Drugs,DRUG/NARCOTIC VIOLATIONS,36.731991,-108.210258
201600013054-2,03/04/2016 23:19:00,300 N AUBURN Ave,Drugs,DRUG EQUIPMENT VIOLATIONS,36.731991,-108.210258
201600013273-2,03/04/2016 22:29:00,300 AIRPORT DR,Drugs,DRUG EQUIPMENT VIOLATIONS,36.732147,-108.220364
201600013273-1,03/04/2016 22:29:00,300 AIRPORT DR,Drugs,DRUG/NARCOTIC VIOLATIONS,36.732147,-108.220364
201600013267-1,03/04/2016 22:00:00,S BEHREND Ave & PINON ST,Drugs,DRUG/NARCOTIC VIOLATION,36.72612,-108.207542
201600013268-1,03/04/2016 21:44:00,4700 SKYHAWK,Assault,SIMPLE-ASSLT/BATT(OTH ASSLTS/NOTAGGRAVATED),0,0
201640000007927,03/04/2016 21:17:38,4200 HUDSON ST,Drugs,Narcotics Violation,36.760555,-108.154866
201640000007926,03/04/2016 20:46:32,4200 HUDSON ST,Drugs,Narcotics Violation,36.760555,-108.154866
201600013227-3,03/04/2016 18:11:00,3700 MESSINA DR,Drugs,DRUG/NARCOTIC VIOLATION,36.7304,-108.2089
201600013227-2,03/04/2016 18:11:00,3700 MESSINA DR,Drugs,DRUG EQUIPMENT VIOLATIONS,36.7304,-108.2089
201600013224-1,03/04/2016 17:57:00,4600 E MAIN ST,Assault,SIMPLE-ASSLT/BATT(OTH ASSLTS/NOTAGGRAVATED),35.922278,-89.829175
201600013191-2,03/04/2016 16:03:00,700 W MAIN ST,Drugs,DRUG EQUIPMENT VIOLATIONS,36.72934,-108.214708
201600013191-1,03/04/2016 16:03:00,700 W MAIN ST,Theft,SHOPLIFTING (MISD),36.72934,-108.214708
201600013188-1,03/04/2016 15:47:00,1500 E 25TH ST,Assault,AGGRAVATED BATTERY,36.753209,-108.189343
201600013185-1,03/04/2016 15:39:00,200 W MAIN ST,Property Crime,DESTRUCTION/DAMAGE/VANDALISM (MISD),36.729145,-108.206734
201640000007881,03/04/2016 15:34:27,1 RD 3939,Disorder,Disturbance,36.743905,-108.136029
201600013171-1,03/04/2016 15:05:00,900 MUNICIPAL DR,Theft,FALSE PRETENSES/SWINDLE/CONFIDENCE,36.739043,-108.215825
201600013147-1,03/04/2016 13:46:00,W ARRINGTON ST & W LA PLATA DR,Drugs,DRUG EQUIPMENT VIOLATIONS,36.731662,-108.209492
201600013141-2,03/04/2016 13:24:00,5700 COLLEGE,Drugs,DRUG EQUIPMENT VIOLATIONS,0,0
201600013141-1,03/04/2016 13:24:00,5700 COLLEGE,Drugs,DRUG/NARCOTIC VIOLATION,0,0
201600013122-1,03/04/2016 12:10:00,1900 N DUSTIN Ave,Property Crime,TRESPASS OF REAL PROPERTY,36.747715,-108.20228
201600013114-1,03/04/2016 11:35:00,1400 W MAIN ST,Theft,SHOPLIFTING (MISD),36.732081,-108.226405
201600013089-2,03/04/2016 08:48:00,300 E 28TH ST,Drugs,DRUG EQUIPMENT VIOLATIONS,36.754793,-108.201999
201600013089-1,03/04/2016 08:48:00,300 E 28TH ST,Drugs,DRUG/NARCOTIC VIOLATION,36.754793,-108.201999
201600013078-1,03/04/2016 07:30:00,1200 E 20TH ST,Property Crime,DESTRUCTION/DAMAGE/VANDALISM (FELONY),36.748344,-108.192162
